;time_plan;line;dest;delay;request;rideID
11922;2022-11-04T17:22:00+01:00;147;U Märkisches Museum via S+U Friedrichstr.;0.0;2022-11-04 17:22:50;24901
11923;2022-11-04T17:22:00+01:00;RE3;S Südkreuz;10.0;2022-11-04 17:31:56;436
11925;2022-11-04T17:23:00+01:00;U5;Kaulsdorf-Nord;0.0;2022-11-04 17:22:50;17323
11924;2022-11-04T17:23:00+01:00;147;U Leopoldplatz via S+U Wedding;0.0;2022-11-04 17:22:50;24875
11929;2022-11-04T17:24:00+01:00;S5;S Westkreuz;0.0;2022-11-04 17:22:50;28469
11928;2022-11-04T17:24:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-04 17:22:50;45866
11926;2022-11-04T17:24:00+01:00;120;U Paracelsus-Bad;0.0;2022-11-04 17:22:50;20991
11927;2022-11-04T17:24:00+01:00;245;Mitte, Robert-Koch-Platz;5.0;2022-11-04 17:28:54;17169
11930;2022-11-04T17:25:00+01:00;120;Moabit, Seydlitzstr.;0.0;2022-11-04 17:25:52;20945
11931;2022-11-04T17:25:00+01:00;S9;Flughafen BER - Terminal 1-2;0.0;2022-11-04 17:25:52;22589
11932;2022-11-04T17:25:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-04 17:25:52;17040
11933;2022-11-04T17:25:00+01:00;RE2;Wismar, Bhf;17.0;2022-11-04 17:41:02;63983
11934;2022-11-04T17:25:00+01:00;M10;Moabit, Lüneburger Str.;0.0;2022-11-04 17:25:52;2545
11935;2022-11-04T17:25:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 17:25:52;2454
11936;2022-11-04T17:27:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-04 17:25:52;28848
11937;2022-11-04T17:27:00+01:00;142;U Leopoldplatz via U Amrumer Str.;0.0;2022-11-04 17:25:52;24704
11938;2022-11-04T17:27:00+01:00;FLX 8;Kassel, Bhf Wilhelmshöhe;0.0;2022-11-04 17:25:52;8
11939;2022-11-04T17:27:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-04 17:25:52;42052
11940;2022-11-04T17:27:00+01:00;FEX;Flughafen BER - Terminal 1-2;0.0;2022-11-04 17:25:52;325
11944;2022-11-04T17:28:00+01:00;U5;Hönow;0.0;2022-11-04 17:28:54;17324
11943;2022-11-04T17:28:00+01:00;ICE 695;Stuttgart, Hbf;2.0;2022-11-04 17:28:54;695
11945;2022-11-04T17:28:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-04 17:28:54;5202
11941;2022-11-04T17:28:00+01:00;S7;S Ahrensfelde;1.0;2022-11-04 17:28:54;28937
11942;2022-11-04T17:28:00+01:00;M8;Moabit, Lüneburger Str.;3.0;2022-11-04 17:31:56;5154
11948;2022-11-04T17:30:00+01:00;S3;S Spandau;0.0;2022-11-04 17:28:54;13882
11949;2022-11-04T17:30:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 17:28:54;2454
11946;2022-11-04T17:30:00+01:00;M10;Moabit, Lüneburger Str.;-1.0;2022-11-04 17:28:54;2545
11947;2022-11-04T17:30:00+01:00;245;Mitte, Robert-Koch-Platz;2.0;2022-11-04 17:31:56;17170
11950;2022-11-04T17:31:00+01:00;M5;Moabit, Lüneburger Str.;0.0;2022-11-04 17:31:56;4561
11951;2022-11-04T17:31:00+01:00;S5;S Hoppegarten;0.0;2022-11-04 17:31:56;28346
11952;2022-11-04T17:32:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-04 17:31:56;4617
11953;2022-11-04T17:32:00+01:00;147;S Ostbahnhof via Friedrichstr.;-1.0;2022-11-04 17:31:56;24925
11954;2022-11-04T17:32:00+01:00;RE3;Schwedt, Bhf;1.0;2022-11-04 17:31:56;312
11955;2022-11-04T17:32:00+01:00;245;S+U Zoologischer Garten;1.0;2022-11-04 17:31:56;17041
11956;2022-11-04T17:32:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-04 17:31:56;16418
11958;2022-11-04T17:33:00+01:00;147;U Leopoldplatz via S+U Wedding;4.0;2022-11-04 17:37:59;24860
11957;2022-11-04T17:33:00+01:00;U5;Kaulsdorf-Nord;0.0;2022-11-04 17:31:56;17325
11959;2022-11-04T17:34:00+01:00;S5;S Westkreuz;1.0;2022-11-04 17:34:57;28257
11960;2022-11-04T17:34:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-04 17:34:57;45866
11961;2022-11-04T17:35:00+01:00;M10;Moabit, Lüneburger Str.;2.0;2022-11-04 17:37:59;2545
11962;2022-11-04T17:35:00+01:00;IC 2174;Warnemünde, Bhf;5.0;2022-11-04 17:37:59;2174
11963;2022-11-04T17:35:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 17:34:57;2454
11964;2022-11-04T17:35:00+01:00;S3;S Erkner;0.0;2022-11-04 17:34:57;13820
11966;2022-11-04T17:36:00+01:00;ICE 801;München, Hbf;1.0;2022-11-04 17:34:57;801
11965;2022-11-04T17:36:00+01:00;RE2;Cottbus, Hbf;14.0;2022-11-04 17:50:07;63984
11970;2022-11-04T17:37:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-04 17:37:59;42043
11969;2022-11-04T17:37:00+01:00;245;Mitte, Robert-Koch-Platz;6.0;2022-11-04 17:41:02;17171
11967;2022-11-04T17:37:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-04 17:37:59;29039
11968;2022-11-04T17:37:00+01:00;RB14;Nauen, Bhf;2.0;2022-11-04 17:37:59;612
11971;2022-11-04T17:38:00+01:00;RE3;Falkenberg/E., Bhf;1.0;2022-11-04 17:37:59;466
11972;2022-11-04T17:38:00+01:00;ICE 506;Hamburg-Altona;1.0;2022-11-04 17:37:59;506
11973;2022-11-04T17:38:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;3.0;2022-11-04 17:41:02;24635
11974;2022-11-04T17:38:00+01:00;M8;Moabit, Lüneburger Str.;9.0;2022-11-04 17:47:04;5154
11975;2022-11-04T17:38:00+01:00;S7;S Ahrensfelde;1.0;2022-11-04 17:37:59;28757
11976;2022-11-04T17:38:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-04 17:37:59;5202
11977;2022-11-04T17:38:00+01:00;U5;Hönow;0.0;2022-11-04 17:37:59;17326
11978;2022-11-04T17:39:00+01:00;245;S+U Zoologischer Garten;2.0;2022-11-04 17:41:02;17017
11979;2022-11-04T17:39:00+01:00;ICE 1053;Stralsund, Hbf;0.0;2022-11-04 17:37:59;1053
11980;2022-11-04T17:40:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-04 17:37:59;2545
11981;2022-11-04T17:40:00+01:00;S9;S Spandau;1.0;2022-11-04 17:41:02;30198
11982;2022-11-04T17:40:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 17:37:59;2454
11983;2022-11-04T17:40:00+01:00;RB22;S+U Friedrichstr.;1.0;2022-11-04 17:41:02;82
11986;2022-11-04T17:41:00+01:00;EC 249;Warschau, Wschodnia;1.0;2022-11-04 17:41:02;249
11987;2022-11-04T17:41:00+01:00;RE1;Brandenburg, Hbf;7.0;2022-11-04 17:47:04;974
11984;2022-11-04T17:41:00+01:00;ICE 1154;Bonn, Hbf;2.0;2022-11-04 17:41:02;1154
11985;2022-11-04T17:41:00+01:00;M5;Moabit, Lüneburger Str.;3.0;2022-11-04 17:44:03;4561
11988;2022-11-04T17:41:00+01:00;S5;S Strausberg Nord;1.0;2022-11-04 17:41:02;28164
11990;2022-11-04T17:42:00+01:00;147;U Märkisches Museum via S+U Friedrichstr.;0.0;2022-11-04 17:41:02;24904
11989;2022-11-04T17:42:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-04 17:41:02;4617
11991;2022-11-04T17:43:00+01:00;RE5;Stralsund, Hbf;1.0;2022-11-04 17:44:03;550
11992;2022-11-04T17:43:00+01:00;147;U Leopoldplatz via S+U Wedding;-2.0;2022-11-04 17:41:02;24875
11993;2022-11-04T17:43:00+01:00;U5;Kaulsdorf-Nord;0.0;2022-11-04 17:41:02;17327
11994;2022-11-04T17:44:00+01:00;S5;S Westkreuz;2.0;2022-11-04 17:44:03;28468
11995;2022-11-04T17:44:00+01:00;245;Mitte, Robert-Koch-Platz;5.0;2022-11-04 17:44:03;17172
12002;2022-11-04T17:45:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 17:44:03;2454
12001;2022-11-04T17:45:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-04 17:44:03;17016
12000;2022-11-04T17:45:00+01:00;M10;Moabit, Lüneburger Str.;-1.0;2022-11-04 17:44:03;2545
11999;2022-11-04T17:45:00+01:00;S9;Flughafen BER - Terminal 1-2;0.0;2022-11-04 17:44:03;22588
11998;2022-11-04T17:45:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-04 17:44:03;45862
11997;2022-11-04T17:45:00+01:00;120;U Paracelsus-Bad;0.0;2022-11-04 17:44:03;20992
11996;2022-11-04T17:45:00+01:00;120;Moabit, Seydlitzstr.;2.0;2022-11-04 17:44:03;20945
12003;2022-11-04T17:46:00+01:00;RE7;Wünsdorf-Waldstadt, Bhf;11.0;2022-11-04 17:56:10;1219
12004;2022-11-04T17:47:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-04 17:47:04;28878
12005;2022-11-04T17:47:00+01:00;RB10;S Südkreuz;6.0;2022-11-04 17:53:09;375
12006;2022-11-04T17:47:00+01:00;142;U Leopoldplatz via U Amrumer Str.;0.0;2022-11-04 17:47:04;24709
12011;2022-11-04T17:48:00+01:00;S7;S Ahrensfelde;0.0;2022-11-04 17:47:04;28936
12009;2022-11-04T17:48:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-04 17:47:04;5202
12010;2022-11-04T17:48:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-04 17:47:04;42053
12007;2022-11-04T17:48:00+01:00;M8;Moabit, Lüneburger Str.;9.0;2022-11-04 17:53:09;5154
12008;2022-11-04T17:48:00+01:00;U5;Hönow;0.0;2022-11-04 17:47:04;17328
12012;2022-11-04T17:50:00+01:00;S3;S Spandau;0.0;2022-11-04 17:50:07;13881
12013;2022-11-04T17:50:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 17:50:07;2454
12014;2022-11-04T17:50:00+01:00;M10;Moabit, Lüneburger Str.;5.0;2022-11-04 17:53:09;2545
12015;2022-11-04T17:50:00+01:00;245;Mitte, Robert-Koch-Platz;0.0;2022-11-04 17:50:07;17173
12020;2022-11-04T17:51:00+01:00;RB21;Golm;1.0;2022-11-04 17:50:07;160
12018;2022-11-04T17:51:00+01:00;RE1;Eisenhüttenstadt, Bhf;3.0;2022-11-04 17:53:09;1156
12019;2022-11-04T17:51:00+01:00;S5;S Hoppegarten;0.0;2022-11-04 17:50:07;28345
12016;2022-11-04T17:51:00+01:00;RE1;Brandenburg, Hbf;1.0;2022-11-04 17:50:07;161
12017;2022-11-04T17:51:00+01:00;M5;Moabit, Lüneburger Str.;-1.0;2022-11-04 17:50:07;4561
12021;2022-11-04T17:52:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-04 17:50:07;17015
12022;2022-11-04T17:52:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-04 17:50:07;4617
12023;2022-11-04T17:52:00+01:00;RE3;Angermünde, Bhf;1.0;2022-11-04 17:53:09;337
12024;2022-11-04T17:52:00+01:00;147;S Ostbahnhof via Friedrichstr.;1.0;2022-11-04 17:53:09;24926
12025;2022-11-04T17:53:00+01:00;147;U Leopoldplatz via S+U Wedding;-2.0;2022-11-04 17:53:09;24861
12026;2022-11-04T17:53:00+01:00;U5;Kaulsdorf-Nord;0.0;2022-11-04 17:53:09;17329
12027;2022-11-04T17:54:00+01:00;RE2;Nauen, Bhf;7.0;2022-11-04 17:53:09;62197
12028;2022-11-04T17:54:00+01:00;S5;S Westkreuz;1.0;2022-11-04 17:53:09;28256
12032;2022-11-04T17:55:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-04 17:53:09;16324
12033;2022-11-04T17:55:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 17:53:09;2454
12031;2022-11-04T17:55:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-04 17:53:09;45862
12029;2022-11-04T17:55:00+01:00;M10;Moabit, Lüneburger Str.;1.0;2022-11-04 17:56:10;2545
12030;2022-11-04T17:55:00+01:00;S3;S Erkner;0.0;2022-11-04 17:53:09;13819
12034;2022-11-04T17:57:00+01:00;245;Mitte, Robert-Koch-Platz;4.0;2022-11-04 17:59:11;17174
12035;2022-11-04T17:57:00+01:00;FEX;Flughafen BER - Terminal 1-2;0.0;2022-11-04 17:56:10;312
12036;2022-11-04T17:57:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-04 17:56:10;29038
12037;2022-11-04T17:58:00+01:00;U5;Hönow;0.0;2022-11-04 17:56:10;17222
12038;2022-11-04T17:58:00+01:00;S7;S Ahrensfelde;0.0;2022-11-04 17:56:10;28756
12039;2022-11-04T17:58:00+01:00;M8;Moabit, Lüneburger Str.;5.0;2022-11-04 18:02:12;5154
12040;2022-11-04T17:58:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;5.0;2022-11-04 18:02:12;24635
12041;2022-11-04T17:58:00+01:00;M8;Ahrensfelde/Stadtgrenze;1.0;2022-11-04 17:59:11;5202
12044;2022-11-04T17:59:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-04 17:59:11;17004
12043;2022-11-04T17:59:00+01:00;RE4;Rathenow, Bhf;0.0;2022-11-04 17:59:11;62177
12042;2022-11-04T17:59:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-04 17:59:11;42047
12045;2022-11-04T18:00:00+01:00;S9;S Spandau;0.0;2022-11-04 17:59:11;30197
12046;2022-11-04T18:00:00+01:00;M10;Moabit, Lüneburger Str.;2.0;2022-11-04 18:02:12;2545
12047;2022-11-04T18:00:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 17:59:11;2454
12048;2022-11-04T18:01:00+01:00;M5;Moabit, Lüneburger Str.;0.0;2022-11-04 17:59:11;4561
12049;2022-11-04T18:01:00+01:00;S5;S Strausberg Nord;0.0;2022-11-04 17:59:11;28163
12050;2022-11-04T18:02:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-04 18:02:12;4617
12052;2022-11-04T18:03:00+01:00;147;U Leopoldplatz via S+U Wedding;0.0;2022-11-04 18:02:12;24876
12051;2022-11-04T18:03:00+01:00;U5;Kaulsdorf-Nord;0.0;2022-11-04 18:02:12;17330
12054;2022-11-04T18:04:00+01:00;245;Mitte, Robert-Koch-Platz;0.0;2022-11-04 18:02:12;17175
12053;2022-11-04T18:04:00+01:00;S5;S Westkreuz;0.0;2022-11-04 18:02:12;28467
12055;2022-11-04T18:05:00+01:00;ICE 92;Hamburg-Altona;0.0;2022-11-04 18:05:14;92
12056;2022-11-04T18:05:00+01:00;S9;Flughafen BER - Terminal 1-2;0.0;2022-11-04 18:05:14;22587
12057;2022-11-04T18:05:00+01:00;ICE 1009;München, Hbf;1.0;2022-11-04 18:05:14;1009
12058;2022-11-04T18:05:00+01:00;M10;Moabit, Lüneburger Str.;-1.0;2022-11-04 18:05:14;2545
12059;2022-11-04T18:05:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 18:05:14;2454
12060;2022-11-04T18:05:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-04 18:05:14;17005
12061;2022-11-04T18:05:00+01:00;120;Moabit, Seydlitzstr.;0.0;2022-11-04 18:05:14;20945
12062;2022-11-04T18:05:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-04 18:05:14;45862
12063;2022-11-04T18:06:00+01:00;RE4;Jüterbog, Bhf;4.0;2022-11-04 18:08:15;62176
12066;2022-11-04T18:07:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-04 18:05:14;28846
12064;2022-11-04T18:07:00+01:00;142;U Leopoldplatz via U Amrumer Str.;4.0;2022-11-04 18:11:16;24709
12065;2022-11-04T18:07:00+01:00;120;U Paracelsus-Bad;0.0;2022-11-04 18:05:14;20987
12067;2022-11-04T18:08:00+01:00;ICE 877;Frankfurt (Main), Hbf;1.0;2022-11-04 18:08:15;877
12068;2022-11-04T18:08:00+01:00;M8;Moabit, Lüneburger Str.;6.0;2022-11-04 18:11:16;5154
12069;2022-11-04T18:08:00+01:00;U5;Hönow;0.0;2022-11-04 18:08:15;17224
12070;2022-11-04T18:08:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-04 18:08:15;5202
12071;2022-11-04T18:08:00+01:00;S7;S Ahrensfelde;0.0;2022-11-04 18:08:15;28935
12072;2022-11-04T18:09:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-04 18:08:15;42048
12076;2022-11-04T18:10:00+01:00;M10;Moabit, Lüneburger Str.;0.0;2022-11-04 18:08:15;2545
12075;2022-11-04T18:10:00+01:00;S3;S Spandau;0.0;2022-11-04 18:08:15;13880
12073;2022-11-04T18:10:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 18:08:15;2454
12074;2022-11-04T18:10:00+01:00;245;Mitte, Invalidenpark;0.0;2022-11-04 18:08:15;17176
12077;2022-11-04T18:11:00+01:00;RE1;Magdeburg, Hbf;2.0;2022-11-04 18:11:16;1046
12078;2022-11-04T18:11:00+01:00;M5;Moabit, Lüneburger Str.;5.0;2022-11-04 18:14:19;4561
12079;2022-11-04T18:11:00+01:00;147;S Ostbahnhof via Friedrichstr.;5.0;2022-11-04 18:14:19;24928
12080;2022-11-04T18:11:00+01:00;S5;S Hoppegarten;0.0;2022-11-04 18:11:16;28344
12081;2022-11-04T18:12:00+01:00;147;U Leopoldplatz via S+U Wedding;4.0;2022-11-04 18:14:19;24862
12082;2022-11-04T18:12:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-04 18:11:16;4617
12083;2022-11-04T18:12:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-04 18:11:16;17006
12084;2022-11-04T18:13:00+01:00;U5;Kaulsdorf-Nord;0.0;2022-11-04 18:11:16;17331
12085;2022-11-04T18:14:00+01:00;S5;S Westkreuz;1.0;2022-11-04 18:14:19;28255
12086;2022-11-04T18:15:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-04 18:14:19;16325
12087;2022-11-04T18:15:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 18:14:19;2454
12088;2022-11-04T18:15:00+01:00;RE7;Dessau, Hbf;3.0;2022-11-04 18:17:20;1307
12089;2022-11-04T18:15:00+01:00;M10;Moabit, Lüneburger Str.;0.0;2022-11-04 18:14:19;2545
12090;2022-11-04T18:15:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-04 18:14:19;45862
12091;2022-11-04T18:15:00+01:00;RB10;Nauen, Bhf;0.0;2022-11-04 18:14:19;355
12092;2022-11-04T18:15:00+01:00;S3;S Erkner;1.0;2022-11-04 18:14:19;13818
12093;2022-11-04T18:16:00+01:00;ICE 1055;Stralsund, Hbf;5.0;2022-11-04 18:20:23;1055
12096;2022-11-04T18:17:00+01:00;245;Mitte, Robert-Koch-Platz;3.0;2022-11-04 18:20:23;17177
12095;2022-11-04T18:17:00+01:00;RB14;Flughafen BER - Terminal 1-2;0.0;2022-11-04 18:17:20;639
12094;2022-11-04T18:17:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-04 18:17:20;29037
12097;2022-11-04T18:18:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;1.0;2022-11-04 18:17:20;24635
12098;2022-11-04T18:18:00+01:00;U5;Hönow;0.0;2022-11-04 18:17:20;17225
12099;2022-11-04T18:18:00+01:00;S7;S Ahrensfelde;1.0;2022-11-04 18:17:20;28755
12100;2022-11-04T18:18:00+01:00;RE5;Finsterwalde, Bhf;2.0;2022-11-04 18:20:23;645
12101;2022-11-04T18:18:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-04 18:17:20;5202
12102;2022-11-04T18:18:00+01:00;M8;Moabit, Lüneburger Str.;37.0;2022-11-04 18:53:38;5154
12103;2022-11-04T18:19:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-04 18:17:20;42048
12106;2022-11-04T18:20:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 18:20:23;2454
12105;2022-11-04T18:20:00+01:00;S9;S Spandau;0.0;2022-11-04 18:20:23;30196
12104;2022-11-04T18:20:00+01:00;M10;Moabit, Lüneburger Str.;0.0;2022-11-04 18:20:23;2545
12107;2022-11-04T18:21:00+01:00;S5;S Strausberg Nord;0.0;2022-11-04 18:20:23;28147
12108;2022-11-04T18:21:00+01:00;M5;Moabit, Lüneburger Str.;-3.0;2022-11-04 18:20:23;4561
12109;2022-11-04T18:21:00+01:00;RE1;Frankfurt (Oder), Bhf;3.0;2022-11-04 18:23:24;1088
12110;2022-11-04T18:22:00+01:00;245;S+U Zoologischer Garten;1.0;2022-11-04 18:23:24;17007
12111;2022-11-04T18:22:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-04 18:20:23;4617
12112;2022-11-04T18:23:00+01:00;U5;Kaulsdorf-Nord;0.0;2022-11-04 18:23:24;17226
12113;2022-11-04T18:23:00+01:00;245;Mitte, Robert-Koch-Platz;9.0;2022-11-04 18:32:28;17255
12114;2022-11-04T18:24:00+01:00;120;Moabit, Seydlitzstr.;21.0;2022-11-04 18:44:34;20946
12115;2022-11-04T18:24:00+01:00;S5;S Westkreuz;0.0;2022-11-04 18:23:24;28466
12121;2022-11-04T18:25:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 18:23:24;2454
12120;2022-11-04T18:25:00+01:00;IC 2273;Chemnitz, Hbf;2.0;2022-11-04 18:26:26;2273
12119;2022-11-04T18:25:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-04 18:23:24;45862
12118;2022-11-04T18:25:00+01:00;M10;Moabit, Lüneburger Str.;-3.0;2022-11-04 18:23:24;2545
12117;2022-11-04T18:25:00+01:00;S9;Flughafen BER - Terminal 1-2;0.0;2022-11-04 18:23:24;22586
12116;2022-11-04T18:25:00+01:00;RE2;Wittenberge, Bhf;4.0;2022-11-04 18:29:27;63985
12122;2022-11-04T18:27:00+01:00;120;U Paracelsus-Bad;0.0;2022-11-04 18:26:26;20987
12123;2022-11-04T18:27:00+01:00;142;U Leopoldplatz via U Amrumer Str.;0.0;2022-11-04 18:26:26;24709
12124;2022-11-04T18:27:00+01:00;FEX;Flughafen BER - Terminal 1-2;0.0;2022-11-04 18:26:26;324
12125;2022-11-04T18:27:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-04 18:26:26;28877
12129;2022-11-04T18:28:00+01:00;M8;Moabit, Lüneburger Str.;6.0;2022-11-04 18:32:28;5154
12128;2022-11-04T18:28:00+01:00;U5;Hönow;0.0;2022-11-04 18:26:26;17227
12126;2022-11-04T18:28:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-04 18:26:26;5202
12127;2022-11-04T18:28:00+01:00;S7;S Ahrensfelde;0.0;2022-11-04 18:26:26;28934
12130;2022-11-04T18:29:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-04 18:29:27;42048
12131;2022-11-04T18:29:00+01:00;245;Mitte, Invalidenpark;1.0;2022-11-04 18:29:27;17256
12132;2022-11-04T18:30:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 18:29:27;2454
12133;2022-11-04T18:30:00+01:00;M10;Moabit, Lüneburger Str.;0.0;2022-11-04 18:29:27;2545
12134;2022-11-04T18:30:00+01:00;ICE 1705;Jena Paradies;0.0;2022-11-04 18:29:27;1705
12135;2022-11-04T18:30:00+01:00;ICE 1605;München, Hbf;0.0;2022-11-04 18:29:27;1605
12136;2022-11-04T18:30:00+01:00;S3;S Spandau;0.0;2022-11-04 18:29:27;13879
12141;2022-11-04T18:31:00+01:00;147;U Leopoldplatz via S+U Wedding;4.0;2022-11-04 18:35:30;24856
12140;2022-11-04T18:31:00+01:00;M5;Moabit, Lüneburger Str.;-4.0;2022-11-04 18:29:27;4561
12139;2022-11-04T18:31:00+01:00;RE3;Stralsund, Hbf;2.0;2022-11-04 18:32:28;350
12138;2022-11-04T18:31:00+01:00;S5;S Hoppegarten;0.0;2022-11-04 18:29:27;28343
12137;2022-11-04T18:31:00+01:00;147;S Ostbahnhof via Friedrichstr.;3.0;2022-11-04 18:32:28;24928
12142;2022-11-04T18:32:00+01:00;RE3;Lutherstadt Wittenberg, Hbf;2.0;2022-11-04 18:32:28;420
12143;2022-11-04T18:32:00+01:00;245;S+U Zoologischer Garten;-1.0;2022-11-04 18:32:28;17008
12144;2022-11-04T18:32:00+01:00;IC 2431;Cottbus, Hbf;2.0;2022-11-04 18:32:28;2431
12145;2022-11-04T18:32:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-04 18:32:28;4617
12146;2022-11-04T18:33:00+01:00;U5;Kaulsdorf-Nord;0.0;2022-11-04 18:32:28;17228
12147;2022-11-04T18:34:00+01:00;S5;S Westkreuz;1.0;2022-11-04 18:35:30;28254
12153;2022-11-04T18:35:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 18:35:30;2454
12152;2022-11-04T18:35:00+01:00;M10;Moabit, Lüneburger Str.;3.0;2022-11-04 18:38:31;2545
12151;2022-11-04T18:35:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-04 18:35:30;16326
12149;2022-11-04T18:35:00+01:00;RE2;Cottbus, Hbf;5.0;2022-11-04 18:38:31;63986
12148;2022-11-04T18:35:00+01:00;S3;S Erkner;0.0;2022-11-04 18:35:30;13801
12150;2022-11-04T18:35:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-04 18:35:30;45862
12154;2022-11-04T18:36:00+01:00;245;Mitte, Robert-Koch-Platz;6.0;2022-11-04 18:41:32;17257
12155;2022-11-04T18:37:00+01:00;RB14;Nauen, Bhf;0.0;2022-11-04 18:35:30;603
12156;2022-11-04T18:37:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;1.0;2022-11-04 18:38:31;24636
12157;2022-11-04T18:37:00+01:00;S7;S Potsdam Hauptbahnhof;1.0;2022-11-04 18:38:31;29036
12162;2022-11-04T18:38:00+01:00;M8;Ahrensfelde/Stadtgrenze;23.0;2022-11-04 18:59:41;5202
12161;2022-11-04T18:38:00+01:00;U5;Hönow;0.0;2022-11-04 18:38:31;17229
12159;2022-11-04T18:38:00+01:00;S7;S Ahrensfelde;1.0;2022-11-04 18:38:31;28754
12160;2022-11-04T18:38:00+01:00;M8;Moabit, Lüneburger Str.;6.0;2022-11-04 18:44:34;5154
12158;2022-11-04T18:38:00+01:00;ICE 706;Hamburg-Altona;1.0;2022-11-04 18:38:31;706
12163;2022-11-04T18:39:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-04 18:38:31;42048
12164;2022-11-04T18:40:00+01:00;S9;S Spandau;0.0;2022-11-04 18:38:31;30195
12165;2022-11-04T18:40:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-04 18:38:31;2454
12166;2022-11-04T18:40:00+01:00;M10;Moabit, Lüneburger Str.;0.0;2022-11-04 18:38:31;2545
